Unnamed: 0,YEAR_MONTH,MATERIAL_CODE,SUM(A.SALES_QTY_TOT)
,April,461800010301501,14.49
,April,471307506130200,70.27
,April,171407777331000,59.98
,April,451100040330200,72.75
,May,614210200,55.68
,June,171612565130200,826.56
,June,461800016400301,212.28
,March,151200028800300,70.1
,March,461800008501601,31.1
,March,171100090301200,500.28
,April,171409090400300,3.68
,May,161200010810502,184.01
,March,471100056400326,25.31
,April,461800010400301,8.32
,April,461800605301201,4.14
,May,614210100,23.38
,March,451100030330200,66.05
,February,615401000,52.66
,March,615050016,55.28
,February,471100050610300,38.57
,March,451900025330201,282.73
,May,451103305610300,61.84
,June,161850514030099,133.94
,February,461800505301501,1.8
,March,171100080401000,191.68
,June,171409090700100,515.87
,February,461800008110101,10.44
,March,171406565330200,121.84
,March,161200012800101,1060.09
,March,171409090400100,31.2
,April,451900032301501,12.62
,March,171409090331000,268.61
,March,461800007501401,62.01
,March,461800008400301,61.9
,April,614301200,70.54
,March,461800008330201,2.09
,February,461800007301301,2.08
,March,151200025800305,124.98
,March,615040016,56.74
,January,451100022310200,29.32
,March,171100085400300,9.48
,January,161800505301301,1.8
,March,171620075130200,4.98
,February,171409090400600,111.4
,May,451100028400304,24.6
,January,171407777100600,94.23
,February,171406565409900,79.4
,July,171612565130200,1780.59
,July,171615075130200,3277.33
,July,451100028400300,987.74
,July,451100036330200,1818.5
,July,451100040330200,1809.32
,July,471307508130200,446.64
,July,171100060330200,553.51
,July,451100022400300,585.9
,July,151200036800300,201.13
,July,161200012800303,89.0
,July,451100025330200,902.9
,July,471100050400300,1674.63
,June,171100080400700,40.66
,June,471100063331600,73.44
,June,171620075130205,132.49
,July,451900025301501,480.93
,June,151200032810500,125.98
,July,461800012330201,115.35
,July,471100056330200,980.68
,June,471500125130200,306.0
,June,6211411,1930.82
,June,451100040410300,0.06
,June,614700200,634.59
,July,171406565410100,180.82
,July,461800010400301,365.54
,July,614220100,171.86
,July,6311304,1241.6
,June,151200036800300,138.41
,June,151200032800305,98.28
,July,471100050600100,19.46
,July,6324302,1032.4
,July,161850514030099,148.6
,July,614211100,7385.48
,June,614211200,121495.56
,July,451103305330200,24.22
,July,981530040130200,143.01
,July,461800008525601,53.7
,July,171100063400330,26.22
,July,161200010810501,210.63
,June,471100068400300,137.25
,July,6411801,122.58
,July,461850508070099,207.82
,June,161200008120201,1909.38
,June,171409090210200,47.39
,July,451100040401000,85.24
,June,6211902,106.36
,July,614401000,141.68
,June,614400500,400.61
,July,613400400,25.86
,July,171100063400300,36.24
,June,615400500,61.1
,July,6321307,49.4
,July,451100036332000,131.26
,June,171407777400600,71.96
,July,461800008520601,124.09
,July,614301500,32.12
,June,171100075400300,18.08
,June,171406565400400,31.76
,June,171409090330200,61.78
,June,614040000,817.14
,July,6211602,25.0
,June,471100050330226,4.6
,June,4500057,95.86
,June,461800008530101,107.39
,June,451103305610300,32.36
,June,161800505110101,3.67
,October,461800007530101,1010.33
,October,461800505520301,1496.57
,August,161200008800101,895.73
,August,612401000,151.22
,August,6313101,221744.55
,August,6219101,1843.74
,August,461800007110101,1082.09
,August,614210500,2777.7
,August,981200012800100,3232.29
,August,171406565400300,1635.51
,August,471100045330200,3054.83
,August,471100050330200,2367.63
,August,471100053330200,1826.92
,October,151200020800300,11697.15
,October,151200036800300,175.95
,October,471100071331700,140.04
,October,461800016400301,1377.43
,October,6219103,1132.87
,October,151100020330200,2744.61
,October,461800016301501,1832.27
,September,171409090210100,24946.83
,September,161200012800301,12095.69
,September,451100040130200,6931.13
,September,161800505301301,553.64
,September,451100022130200,522.02
,September,471306506130200,1319.04
,September,471100056605200,120.35
,October,471100063600200,93.64
,August,451100036330200,344.22
,August,613100500,921.62
,August,451900020330201,2.13
,August,471100071400300,729.67
,August,171406565210200,460.41
,August,451100020130200,2322.93
,August,451200016120200,92.86
,October,471100063330200,1227.62
,October,614060100,26.49
,November,461800505520301,680.12
,November,161200010800302,1514.89
,November,161200008800301,22575.56
,November,471305006130200,1228.32
,September,6313101,206811.26
,September,461800008520701,134.63
,September,171409090331000,123.26
,August,614710200,962.8
,August,471104605330200,716.77
,September,614100716,1255.43
,September,171406565400500,1801.61
,September,171409090700100,738.0
,August,461800505310301,712.39
,September,171407777330200,403.44
,September,451100020330200,316.35
,September,171407777330850,186.37
,October,161200012810502,86.08
,August,461800008325101,142.64
,August,171407777331000,1041.38
,September,6219105,91.04
,October,171409090210500,1073.89
,October,471100050600200,206.56
,October,461800505521001,1354.4
,September,611100716,4457.92
,September,6321309,2960.42
,September,6324302,387.38
,September,161200010810501,179.33
,September,614050100,51.39
,October,171409090331000,352.18
,October,171407777331000,1301.28
,August,461800012400301,463.55
,August,6211610,513.48
,August,171100080401000,291.92
,September,171409090100700,713.86
,October,471100058330226,24.89
,October,6324302,419.99
,October,6211700,999.44
,October,6411801,97.52
,October,461800008301501,191.55
,October,471708015700229,254.26
,September,151200025810500,27.9
,October,471100063400726,20.86
,August,471307506130200,214.77
,August,471310008130200,50.66
,October,614710200,1389.52
,September,161200008810502,16.7
,August,615211000,107.64
,August,981200016800100,2100.55
,August,614330200,1461.86
,August,471309008130200,1036.26
,October,171610050130205,172.89
,October,151200032810500,453.01
,October,461800505501401,675.84
,August,451100025330200,15.38
,August,171100065400330,0.63
,August,451900028130201,148.76
,August,161800006301301,44.7
,October,451100022400700,3.94
,September,161200012120201,117.58
,September,471100063400300,159.55
,October,171409090210200,256.31
,August,171409090100500,729.24
,October,451100022130200,7.62
,October,471100050400326,8.74
,October,461800007520501,315.92
,November,471100050400300,888.12
,November,151200025800300,8974.76
,September,171100090409900,13.96
,October,471100058330200,41.01
,July,161800505110101,90.69
,October,451100040400726,4.52
,October,471100053610300,31.96
,November,171620075130205,323.9
,November,161800505301201,5677.65
,September,161800006301701,123.12
,July,171310010130200,10.85
,October,451100032600200,10.72
,September,461800012110101,68.5
,October,451100032330200,28.6
,September,4500057,209.66
,September,161800010400301,17.91
,July,171409090040000,37.53
,September,171100060401130,58.04
,July,612400300,75.16
,September,6211912,237.98
,September,4500059,48.54
,August,461800016130201,56.14
,August,171409090210500,105.3
,August,981305006130200,23.61
,September,471100053400700,47.76
,September,471100053330226,0.22
,September,171406565400600,159.22
,September,6211904,21.2
,September,171100063400300,3.14
,October,614211100,55.16
,October,471100045130200,166.4
,September,471100053301526,7.96
,October,6211602,97.02
,September,171409090400100,289.72
,September,614330200,81.42
,September,613040000,31.94
,September,471100045400600,23.14
,July,613040000,28.14
,September,461800012325201,24.68
,August,171100068330200,53.54
,August,451100040400700,20.14
,November,471100045400300,167.17
,August,171409090330200,20.32
,October,151200025800305,164.23
,November,614100416,225.9
,November,611100716,954.4
,November,6219105,34.48
,September,171409090301200,268.14
,July,4500057,25.4
,November,471145071030099,5.62
,August,161800006110101,69.11
,November,471100045400100,102.8
,November,472115080130200,7883.84
,November,171407777331000,2164.91
,November,981200016800100,148.2
,November,471100045400326,46.46
,November,461800505520201,1635.04
,November,151200025810500,663.69
,October,614400300,49.98
,October,451100032400900,12.62
,October,451116042070099,57.3
,November,171407777100700,400.11
,November,615210200,15.02
,July,171406565100600,12.0
,July,171409090060100,17.91
,September,471100058400326,12.66
,September,171100090330200,6.74
,November,623211000,1036.11
,August,471104605400700,25.56
,October,171612565130200,4.92
,August,471100053400326,9.6
,August,615210100,3.36
,August,471100050331700,57.82
,September,471100063600200,62.94
,September,471100071400326,26.7
,September,461800007301601,654.23
,September,471100056330226,30.3
,October,471100068400700,17.8
,October,151100020400700,101.1
,September,471100053401000,108.1
,August,471100045331600,61.12
,October,461800605330201,2.07
,July,171409090070100,1.68
,September,471100050400326,2.68
,August,6219105,14.46
,October,171100060330200,12.32
,October,612100516,33.66
,December,6211900,922.48
,December,461800505521001,368.13
,December,461800008530201,2924.63
,December,6313101,175747.8
,December,451100028400500,287.42
,December,461800007530201,11696.36
,December,6318109,585.56
,January,471306506130200,1929.42
,January,461800016330201,440.16
,January,471100050330200,523.3
,January,161200010800301,12045.27
,January,6311303,1652.18
,January,6411500,4655.0
,January,6211411,1072.66
,January,613020000,452.84
,January,451100023710100,4945.73
,January,461800008301201,1228.12
,January,451100040400300,1720.84
,January,471100053400300,563.42
,January,461800505520901,516.52
,February,471100050330200,1536.58
,February,161200012810501,684.63
,February,161200010800301,13787.18
,November,171409090100600,629.33
,November,161800010330201,1249.59
,November,623210200,491.94
,December,161800008301201,304.02
,December,151100025400700,74.16
,December,171100090400300,340.67
,November,613400300,585.44
,December,4500057,343.58
,December,471307506130200,8.18
,December,461800014400301,811.34
,December,461800016325201,1121.82
,January,171406565211000,129.82
,January,151200016810600,91.66
,February,615400300,369.06
,February,6311303,1885.28
,February,6411500,4565.0
,December,161800505301201,5636.15
,November,161800008110101,373.14
,December,471100045600200,196.2
,January,623365100,401.91
,January,471100045400600,16.92
,January,451100020400300,707.11
,February,6321306,1883.78
,February,171100090330200,447.16
,December,161200008810501,412.79
,January,6321309,1652.82
,January,6324302,2086.96
,January,451100022400700,162.74
,February,451100025330200,2533.76
,November,171407777400600,452.65
,December,611100416,198.32
,December,171406565401150,174.0
,December,471100050330226,29.88
,December,6324302,279.53
,January,471100045400700,96.46
,January,151100032330200,49.25
,February,451100028301500,45.42
,November,151100032400500,230.88
,November,151200028800300,1.82
,December,161800505301301,331.84
,January,4500061,188.68
,November,451100020130200,941.74
,December,623365100,227.49
,December,623345100,1259.95
,January,471100063600100,10.96
,January,471104605610200,31.1
,February,171407777100700,1621.68
,December,471100050610300,99.42
,December,171409090410300,247.77
,January,151200016800100,442.64
,January,161800008110101,1.23
,November,471100056600100,55.44
,December,171615075130205,579.77
,February,161200010800101,1139.81
,November,4500025,529.66
,November,171407777210200,728.18
,February,471307508130200,291.61
,February,981200012800100,1064.82
,February,471100063130200,318.54
,November,471100056130226,24.34
,November,151100025401000,29.24
,February,161200012800101,1253.31
,November,981607540130200,238.94
,February,461800505520501,170.28
,November,161200008800101,28.47
,November,161200008810502,149.42
,December,614400300,26.82
,February,451100036130200,643.76
,November,461800000050010,96.5
,November,4500059,49.66
,February,612100716,235.76
,January,471100063400700,29.62
,February,471100053600200,248.08
,February,161200008810502,118.24
,February,171407777210200,321.21
,January,451100028400300,44.48
,February,471708015700279,564.75
,February,6411800,199.78
,December,981200016800300,484.85
,December,471708015700279,239.24
,January,161200012810502,50.32
,January,614301200,233.88
,December,471104605610300,148.79
,January,471145071030099,18.52
,January,169900000999999,42.75
,November,451100022400300,10.5
,February,6211903,21.1
,January,614100400,18.42
,December,615330200,151.84
,January,171406565400400,268.36
,December,615040000,51.72
,February,451100023710100,1089.62
,January,623210200,58.72
,January,614400300,1.03
,February,451900022301501,178.96
,February,171310008130200,1478.41
,February,451100028610300,40.61
,January,161200012120201,185.84
